OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
10890,18,7,1998-02-16 00:00:00.000,1998-03-16 00:00:00.000,1998-02-18 00:00:00.000,1,32.76,Du monde entier,67 rue des Cinquante Otages,Nantes,NULL,44000,France
10364,19,1,1996-11-26 00:00:00.000,1997-01-07 00:00:00.000,1996-12-04 00:00:00.000,1,71.97,Eastern Connection,35 King George,London,NULL,WX3 6FW,UK
10400,19,1,1997-01-01 00:00:00.000,1997-01-29 00:00:00.000,1997-01-16 00:00:00.000,3,83.93,Eastern Connection,35 King George,London,NULL,WX3 6FW,UK
10532,19,7,1997-05-09 00:00:00.000,1997-06-06 00:00:00.000,1997-05-12 00:00:00.000,3,74.46,Eastern Connection,35 King George,London,NULL,WX3 6FW,UK
10726,19,4,1997-11-03 00:00:00.000,1997-11-17 00:00:00.000,1997-12-05 00:00:00.000,1,16.56,Eastern Connection,35 King George,London,NULL,WX3 6FW,UK
10987,19,8,1998-03-31 00:00:00.000,1998-04-28 00:00:00.000,1998-04-06 00:00:00.000,1,185.48,Eastern Connection,35 King George,London,NULL,WX3 6FW,UK
11024,19,4,1998-04-15 00:00:00.000,1998-05-13 00:00:00.000,1998-04-20 00:00:00.000,1,74.36,Eastern Connection,35 King George,London,NULL,WX3 6FW,UK
11047,19,7,1998-04-24 00:00:00.000,1998-05-22 00:00:00.000,1998-05-01 00:00:00.000,3,46.62,Eastern Connection,35 King George,London,NULL,WX3 6FW,UK
11056,19,8,1998-04-28 00:00:00.000,1998-05-12 00:00:00.000,1998-05-01 00:00:00.000,2,278.96,Eastern Connection,35 King George,London,NULL,WX3 6FW,UK
10258,20,1,1996-07-17 00:00:00.000,1996-08-14 00:00:00.000,1996-07-23 00:00:00.000,1,140.51,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10263,20,9,1996-07-23 00:00:00.000,1996-08-20 00:00:00.000,1996-07-31 00:00:00.000,3,146.06,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10351,20,1,1996-11-11 00:00:00.000,1996-12-09 00:00:00.000,1996-11-20 00:00:00.000,1,162.33,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10368,20,2,1996-11-29 00:00:00.000,1996-12-27 00:00:00.000,1996-12-02 00:00:00.000,2,101.95,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10382,20,4,1996-12-13 00:00:00.000,1997-01-10 00:00:00.000,1996-12-16 00:00:00.000,1,94.77,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10390,20,6,1996-12-23 00:00:00.000,1997-01-20 00:00:00.000,1996-12-26 00:00:00.000,1,126.38,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10402,20,8,1997-01-02 00:00:00.000,1997-02-13 00:00:00.000,1997-01-10 00:00:00.000,2,67.88,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10403,20,4,1997-01-03 00:00:00.000,1997-01-31 00:00:00.000,1997-01-09 00:00:00.000,3,73.79,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10430,20,4,1997-01-30 00:00:00.000,1997-02-13 00:00:00.000,1997-02-03 00:00:00.000,1,458.78,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10442,20,3,1997-02-11 00:00:00.000,1997-03-11 00:00:00.000,1997-02-18 00:00:00.000,2,47.94,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10514,20,3,1997-04-22 00:00:00.000,1997-05-20 00:00:00.000,1997-05-16 00:00:00.000,2,789.95,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10571,20,8,1997-06-17 00:00:00.000,1997-07-29 00:00:00.000,1997-07-04 00:00:00.000,3,26.06,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10595,20,2,1997-07-10 00:00:00.000,1997-08-07 00:00:00.000,1997-07-14 00:00:00.000,1,96.78,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10633,20,7,1997-08-15 00:00:00.000,1997-09-12 00:00:00.000,1997-08-18 00:00:00.000,3,477.90,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10667,20,7,1997-09-12 00:00:00.000,1997-10-10 00:00:00.000,1997-09-19 00:00:00.000,1,78.09,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10698,20,4,1997-10-09 00:00:00.000,1997-11-06 00:00:00.000,1997-10-17 00:00:00.000,1,272.47,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10764,20,6,1997-12-03 00:00:00.000,1997-12-31 00:00:00.000,1997-12-08 00:00:00.000,3,145.45,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10771,20,9,1997-12-10 00:00:00.000,1998-01-07 00:00:00.000,1998-01-02 00:00:00.000,2,11.19,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10773,20,1,1997-12-11 00:00:00.000,1998-01-08 00:00:00.000,1997-12-16 00:00:00.000,3,96.43,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10776,20,1,1997-12-15 00:00:00.000,1998-01-12 00:00:00.000,1997-12-18 00:00:00.000,3,351.53,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10795,20,8,1997-12-24 00:00:00.000,1998-01-21 00:00:00.000,1998-01-20 00:00:00.000,2,126.66,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10836,20,7,1998-01-16 00:00:00.000,1998-02-13 00:00:00.000,1998-01-21 00:00:00.000,1,411.88,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10854,20,3,1998-01-27 00:00:00.000,1998-02-24 00:00:00.000,1998-02-05 00:00:00.000,2,100.22,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10895,20,3,1998-02-18 00:00:00.000,1998-03-18 00:00:00.000,1998-02-23 00:00:00.000,1,162.75,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10968,20,1,1998-03-23 00:00:00.000,1998-04-20 00:00:00.000,1998-04-01 00:00:00.000,3,74.60,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10979,20,8,1998-03-26 00:00:00.000,1998-04-23 00:00:00.000,1998-03-31 00:00:00.000,2,353.07,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10990,20,2,1998-04-01 00:00:00.000,1998-05-13 00:00:00.000,1998-04-07 00:00:00.000,3,117.61,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
11008,20,7,1998-04-08 00:00:00.000,1998-05-06 00:00:00.000,NULL,3,79.46,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
11017,20,9,1998-04-13 00:00:00.000,1998-05-11 00:00:00.000,1998-04-20 00:00:00.000,2,754.26,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
11072,20,4,1998-05-05 00:00:00.000,1998-06-02 00:00:00.000,NULL,2,258.64,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10347,21,4,1996-11-06 00:00:00.000,1996-12-04 00:00:00.000,1996-11-08 00:00:00.000,3,3.10,Familia Arquibaldo,Rua Orós 92,Sao Paulo,SP,05442-030,Brazil
10386,21,9,1996-12-18 00:00:00.000,1997-01-01 00:00:00.000,1996-12-25 00:00:00.000,3,13.99,Familia Arquibaldo,Rua Orós 92,Sao Paulo,SP,05442-030,Brazil
10414,21,2,1997-01-14 00:00:00.000,1997-02-11 00:00:00.000,1997-01-17 00:00:00.000,3,21.48,Familia Arquibaldo,Rua Orós 92,Sao Paulo,SP,05442-030,Brazil
10512,21,7,1997-04-21 00:00:00.000,1997-05-19 00:00:00.000,1997-04-24 00:00:00.000,2,3.53,Familia Arquibaldo,Rua Orós 92,Sao Paulo,SP,05442-030,Brazil
10581,21,3,1997-06-26 00:00:00.000,1997-07-24 00:00:00.000,1997-07-02 00:00:00.000,1,3.01,Familia Arquibaldo,Rua Orós 92,Sao Paulo,SP,05442-030,Brazil
10650,21,5,1997-08-29 00:00:00.000,1997-09-26 00:00:00.000,1997-09-03 00:00:00.000,3,176.81,Familia Arquibaldo,Rua Orós 92,Sao Paulo,SP,05442-030,Brazil
10725,21,4,1997-10-31 00:00:00.000,1997-11-28 00:00:00.000,1997-11-05 00:00:00.000,3,10.83,Familia Arquibaldo,Rua Orós 92,Sao Paulo,SP,05442-030,Brazil
10408,22,8,1997-01-08 00:00:00.000,1997-02-05 00:00:00.000,1997-01-14 00:00:00.000,1,11.26,Folies gourmandes,184 chaussée de Tournai,Lille,NULL,59000,France
10480,22,6,1997-03-20 00:00:00.000,1997-04-17 00:00:00.000,1997-03-24 00:00:00.000,2,1.35,Folies gourmandes,184 chaussée de Tournai,Lille,NULL,59000,France
10634,22,4,1997-08-15 00:00:00.000,1997-09-12 00:00:00.000,1997-08-21 00:00:00.000,3,487.38,Folies gourmandes,184 chaussée de Tournai,Lille,NULL,59000,France
10763,22,3,1997-12-03 00:00:00.000,1997-12-31 00:00:00.000,1997-12-08 00:00:00.000,3,37.35,Folies gourmandes,184 chaussée de Tournai,Lille,NULL,59000,France
10789,22,1,1997-12-22 00:00:00.000,1998-01-19 00:00:00.000,1997-12-31 00:00:00.000,2,100.60,Folies gourmandes,184 chaussée de Tournai,Lille,NULL,59000,France
10264,23,6,1996-07-24 00:00:00.000,1996-08-21 00:00:00.000,1996-08-23 00:00:00.000,3,3.67,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10327,23,2,1996-10-11 00:00:00.000,1996-11-08 00:00:00.000,1996-10-14 00:00:00.000,1,63.36,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10378,23,5,1996-12-10 00:00:00.000,1997-01-07 00:00:00.000,1996-12-19 00:00:00.000,3,5.44,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10434,23,3,1997-02-03 00:00:00.000,1997-03-03 00:00:00.000,1997-02-13 00:00:00.000,2,17.92,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10460,23,8,1997-02-28 00:00:00.000,1997-03-28 00:00:00.000,1997-03-03 00:00:00.000,1,16.27,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10533,23,8,1997-05-12 00:00:00.000,1997-06-09 00:00:00.000,1997-05-22 00:00:00.000,1,188.04,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10561,23,2,1997-06-06 00:00:00.000,1997-07-04 00:00:00.000,1997-06-09 00:00:00.000,2,242.21,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10703,23,6,1997-10-14 00:00:00.000,1997-11-11 00:00:00.000,1997-10-20 00:00:00.000,2,152.30,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10762,23,3,1997-12-02 00:00:00.000,1997-12-30 00:00:00.000,1997-12-09 00:00:00.000,1,328.74,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10774,23,4,1997-12-11 00:00:00.000,1997-12-25 00:00:00.000,1997-12-12 00:00:00.000,1,48.20,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10824,23,8,1998-01-09 00:00:00.000,1998-02-06 00:00:00.000,1998-01-30 00:00:00.000,1,1.23,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10880,23,7,1998-02-10 00:00:00.000,1998-03-24 00:00:00.000,1998-02-18 00:00:00.000,1,88.01,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10902,23,1,1998-02-23 00:00:00.000,1998-03-23 00:00:00.000,1998-03-03 00:00:00.000,1,44.15,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10955,23,8,1998-03-17 00:00:00.000,1998-04-14 00:00:00.000,1998-03-20 00:00:00.000,2,3.26,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10977,23,8,1998-03-26 00:00:00.000,1998-04-23 00:00:00.000,1998-04-10 00:00:00.000,3,208.50,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10980,23,4,1998-03-27 00:00:00.000,1998-05-08 00:00:00.000,1998-04-17 00:00:00.000,1,1.26,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10993,23,7,1998-04-01 00:00:00.000,1998-04-29 00:00:00.000,1998-04-10 00:00:00.000,3,8.81,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
11001,23,2,1998-04-06 00:00:00.000,1998-05-04 00:00:00.000,1998-04-14 00:00:00.000,2,197.30,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
11050,23,8,1998-04-27 00:00:00.000,1998-05-25 00:00:00.000,1998-05-05 00:00:00.000,2,59.41,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10267,24,4,1996-07-29 00:00:00.000,1996-08-26 00:00:00.000,1996-08-06 00:00:00.000,1,208.58,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
10337,24,4,1996-10-24 00:00:00.000,1996-11-21 00:00:00.000,1996-10-29 00:00:00.000,3,108.26,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
10342,24,4,1996-10-30 00:00:00.000,1996-11-13 00:00:00.000,1996-11-04 00:00:00.000,2,54.83,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
10396,24,1,1996-12-27 00:00:00.000,1997-01-10 00:00:00.000,1997-01-06 00:00:00.000,3,135.35,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
10488,24,8,1997-03-27 00:00:00.000,1997-04-24 00:00:00.000,1997-04-02 00:00:00.000,2,4.93,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
10560,24,8,1997-06-06 00:00:00.000,1997-07-04 00:00:00.000,1997-06-09 00:00:00.000,1,36.65,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
10623,24,8,1997-08-07 00:00:00.000,1997-09-04 00:00:00.000,1997-08-12 00:00:00.000,2,97.18,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
10653,24,1,1997-09-02 00:00:00.000,1997-09-30 00:00:00.000,1997-09-19 00:00:00.000,1,93.25,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
10670,24,4,1997-09-16 00:00:00.000,1997-10-14 00:00:00.000,1997-09-18 00:00:00.000,1,203.48,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
10675,24,5,1997-09-19 00:00:00.000,1997-10-17 00:00:00.000,1997-09-23 00:00:00.000,2,31.85,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
10717,24,1,1997-10-24 00:00:00.000,1997-11-21 00:00:00.000,1997-10-29 00:00:00.000,2,59.25,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
10791,24,6,1997-12-23 00:00:00.000,1998-01-20 00:00:00.000,1998-01-01 00:00:00.000,2,16.85,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
10859,24,1,1998-01-29 00:00:00.000,1998-02-26 00:00:00.000,1998-02-02 00:00:00.000,2,76.10,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
10929,24,6,1998-03-05 00:00:00.000,1998-04-02 00:00:00.000,1998-03-12 00:00:00.000,1,33.93,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
11012,24,1,1998-04-09 00:00:00.000,1998-04-23 00:00:00.000,1998-04-17 00:00:00.000,3,242.95,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
10671,25,1,1997-09-17 00:00:00.000,1997-10-15 00:00:00.000,1997-09-24 00:00:00.000,1,30.34,France restauration,54 rue Royale,Nantes,NULL,44000,France
10860,25,3,1998-01-29 00:00:00.000,1998-02-26 00:00:00.000,1998-02-04 00:00:00.000,3,19.26,France restauration,54 rue Royale,Nantes,NULL,44000,France
10971,25,2,1998-03-24 00:00:00.000,1998-04-21 00:00:00.000,1998-04-02 00:00:00.000,2,121.82,France restauration,54 rue Royale,Nantes,NULL,44000,France
10422,25,2,1997-01-22 00:00:00.000,1997-02-19 00:00:00.000,1997-01-31 00:00:00.000,1,3.02,Franchi S.p.A.,Via Monte Bianco 34,Torino,NULL,10100,Italy
10710,25,1,1997-10-20 00:00:00.000,1997-11-17 00:00:00.000,1997-10-23 00:00:00.000,1,4.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,NULL,10100,Italy
10753,25,3,1997-11-25 00:00:00.000,1997-12-23 00:00:00.000,1997-11-27 00:00:00.000,1,7.70,Franchi S.p.A.,Via Monte Bianco 34,Torino,NULL,10100,Italy
10807,25,4,1997-12-31 00:00:00.000,1998-01-28 00:00:00.000,1998-01-30 00:00:00.000,1,1.36,Franchi S.p.A.,Via Monte Bianco 34,Torino,NULL,10100,Italy
11026,25,4,1998-04-15 00:00:00.000,1998-05-13 00:00:00.000,1998-04-28 00:00:00.000,1,47.09,Franchi S.p.A.,Via Monte Bianco 34,Torino,NULL,10100,Italy
11060,25,2,1998-04-30 00:00:00.000,1998-05-28 00:00:00.000,1998-05-04 00:00:00.000,2,10.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,NULL,10100,Italy
10328,26,4,1996-10-14 00:00:00.000,1996-11-11 00:00:00.000,1996-10-17 00:00:00.000,3,87.03,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,NULL,1675,Portugal
10352,26,3,1996-11-12 00:00:00.000,1996-11-26 00:00:00.000,1996-11-18 00:00:00.000,3,1.30,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,NULL,1675,Portugal
10464,26,4,1997-03-04 00:00:00.000,1997-04-01 00:00:00.000,1997-03-14 00:00:00.000,2,89.00,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,NULL,1675,Portugal
10491,26,8,1997-03-31 00:00:00.000,1997-04-28 00:00:00.000,1997-04-08 00:00:00.000,3,16.96,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,NULL,1675,Portugal
10551,26,4,1997-05-28 00:00:00.000,1997-07-09 00:00:00.000,1997-06-06 00:00:00.000,3,72.95,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,NULL,1675,Portugal
10604,26,1,1997-07-18 00:00:00.000,1997-08-15 00:00:00.000,1997-07-29 00:00:00.000,1,7.46,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,NULL,1675,Portugal
10664,26,1,1997-09-10 00:00:00.000,1997-10-08 00:00:00.000,1997-09-19 00:00:00.000,3,1.27,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,NULL,1675,Portugal
10963,26,9,1998-03-19 00:00:00.000,1998-04-16 00:00:00.000,1998-03-26 00:00:00.000,3,2.70,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,NULL,1675,Portugal
10366,27,8,1996-11-28 00:00:00.000,1997-01-09 00:00:00.000,1996-12-30 00:00:00.000,2,10.14,Galería del gastronómo,Rambla de Cataluña 23,Barcelona,NULL,8022,Spain
10426,27,4,1997-01-27 00:00:00.000,1997-02-24 00:00:00.000,1997-02-06 00:00:00.000,1,18.69,Galería del gastronómo,Rambla de Cataluña 23,Barcelona,NULL,8022,Spain
10568,27,3,1997-06-13 00:00:00.000,1997-07-11 00:00:00.000,1997-07-09 00:00:00.000,3,6.54,Galería del gastronómo,Rambla de Cataluña 23,Barcelona,NULL,8022,Spain
10887,27,8,1998-02-13 00:00:00.000,1998-03-13 00:00:00.000,1998-02-16 00:00:00.000,3,1.25,Galería del gastronómo,Rambla de Cataluña 23,Barcelona,NULL,8022,Spain
10928,27,1,1998-03-05 00:00:00.000,1998-04-02 00:00:00.000,1998-03-18 00:00:00.000,1,1.36,Galería del gastronómo,Rambla de Cataluña 23,Barcelona,NULL,8022,Spain
10303,28,7,1996-09-11 00:00:00.000,1996-10-09 00:00:00.000,1996-09-18 00:00:00.000,2,107.83,Godos Cocina Típica,C/ Romero 33,Sevilla,NULL,41101,Spain
10550,28,7,1997-05-28 00:00:00.000,1997-06-25 00:00:00.000,1997-06-06 00:00:00.000,3,4.32,Godos Cocina Típica,C/ Romero 33,Sevilla,NULL,41101,Spain
10629,28,4,1997-08-12 00:00:00.000,1997-09-09 00:00:00.000,1997-08-20 00:00:00.000,3,85.46,Godos Cocina Típica,C/ Romero 33,Sevilla,NULL,41101,Spain
10872,28,5,1998-02-05 00:00:00.000,1998-03-05 00:00:00.000,1998-02-09 00:00:00.000,2,175.32,Godos Cocina Típica,C/ Romero 33,Sevilla,NULL,41101,Spain
10874,28,5,1998-02-06 00:00:00.000,1998-03-06 00:00:00.000,1998-02-11 00:00:00.000,2,19.58,Godos Cocina Típica,C/ Romero 33,Sevilla,NULL,41101,Spain
10888,28,1,1998-02-16 00:00:00.000,1998-03-16 00:00:00.000,1998-02-23 00:00:00.000,2,51.87,Godos Cocina Típica,C/ Romero 33,Sevilla,NULL,41101,Spain
10911,28,3,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-05 00:00:00.000,1,38.19,Godos Cocina Típica,C/ Romero 33,Sevilla,NULL,41101,Spain
10948,28,3,1998-03-13 00:00:00.000,1998-04-10 00:00:00.000,1998-03-19 00:00:00.000,3,23.39,Godos Cocina Típica,C/ Romero 33,Sevilla,NULL,41101,Spain
11009,28,2,1998-04-08 00:00:00.000,1998-05-06 00:00:00.000,1998-04-10 00:00:00.000,1,59.11,Godos Cocina Típica,C/ Romero 33,Sevilla,NULL,41101,Spain
11037,28,7,1998-04-21 00:00:00.000,1998-05-19 00:00:00.000,1998-04-27 00:00:00.000,1,3.20,Godos Cocina Típica,C/ Romero 33,Sevilla,NULL,41101,Spain
10423,29,6,1997-01-23 00:00:00.000,1997-02-06 00:00:00.000,1997-02-24 00:00:00.000,3,24.50,Gourmet Lanchonetes,Av. Brasil 442,Campinas,SP,04876-786,Brazil
10652,29,4,1997-09-01 00:00:00.000,1997-09-29 00:00:00.000,1997-09-08 00:00:00.000,2,7.14,Gourmet Lanchonetes,Av. Brasil 442,Campinas,SP,04876-786,Brazil
10685,29,4,1997-09-29 00:00:00.000,1997-10-13 00:00:00.000,1997-10-03 00:00:00.000,2,33.75,Gourmet Lanchonetes,Av. Brasil 442,Campinas,SP,04876-786,Brazil
10709,29,1,1997-10-17 00:00:00.000,1997-11-14 00:00:00.000,1997-11-20 00:00:00.000,3,210.80,Gourmet Lanchonetes,Av. Brasil 442,Campinas,SP,04876-786,Brazil
10734,29,2,1997-11-07 00:00:00.000,1997-12-05 00:00:00.000,1997-11-12 00:00:00.000,3,1.63,Gourmet Lanchonetes,Av. Brasil 442,Campinas,SP,04876-786,Brazil
10777,29,7,1997-12-15 00:00:00.000,1997-12-29 00:00:00.000,1998-01-21 00:00:00.000,2,3.01,Gourmet Lanchonetes,Av. Brasil 442,Campinas,SP,04876-786,Brazil
10790,29,6,1997-12-22 00:00:00.000,1998-01-19 00:00:00.000,1997-12-26 00:00:00.000,1,28.23,Gourmet Lanchonetes,Av. Brasil 442,Campinas,SP,04876-786,Brazil
10959,29,6,1998-03-18 00:00:00.000,1998-04-29 00:00:00.000,1998-03-23 00:00:00.000,2,4.98,Gourmet Lanchonetes,Av. Brasil 442,Campinas,SP,04876-786,Brazil
11049,29,3,1998-04-24 00:00:00.000,1998-05-22 00:00:00.000,1998-05-04 00:00:00.000,1,8.34,Gourmet Lanchonetes,Av. Brasil 442,Campinas,SP,04876-786,Brazil
10528,30,6,1997-05-06 00:00:00.000,1997-05-20 00:00:00.000,1997-05-09 00:00:00.000,2,3.35,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10589,30,8,1997-07-04 00:00:00.000,1997-08-01 00:00:00.000,1997-07-14 00:00:00.000,2,4.42,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10616,30,1,1997-07-31 00:00:00.000,1997-08-28 00:00:00.000,1997-08-05 00:00:00.000,2,116.53,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10617,30,4,1997-07-31 00:00:00.000,1997-08-28 00:00:00.000,1997-08-04 00:00:00.000,2,18.53,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10656,30,6,1997-09-04 00:00:00.000,1997-10-02 00:00:00.000,1997-09-10 00:00:00.000,1,57.15,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10681,30,3,1997-09-25 00:00:00.000,1997-10-23 00:00:00.000,1997-09-30 00:00:00.000,3,76.13,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10816,30,4,1998-01-06 00:00:00.000,1998-02-03 00:00:00.000,1998-02-04 00:00:00.000,2,719.78,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10936,30,3,1998-03-09 00:00:00.000,1998-04-06 00:00:00.000,1998-03-18 00:00:00.000,2,33.68,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11006,30,3,1998-04-07 00:00:00.000,1998-05-05 00:00:00.000,1998-04-15 00:00:00.000,2,25.19,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11040,30,4,1998-04-22 00:00:00.000,1998-05-20 00:00:00.000,NULL,3,18.84,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11061,30,4,1998-04-30 00:00:00.000,1998-06-11 00:00:00.000,NULL,3,14.01,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10268,31,8,1996-07-30 00:00:00.000,1996-08-27 00:00:00.000,1996-08-02 00:00:00.000,3,66.29,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,DF,1081,Venezuela
10785,31,1,1997-12-18 00:00:00.000,1998-01-15 00:00:00.000,1997-12-24 00:00:00.000,3,1.51,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,DF,1081,Venezuela
10250,32,4,1996-07-08 00:00:00.000,1996-08-05 00:00:00.000,1996-07-12 00:00:00.000,2,65.83,Hanari Carnes,Rua do Paço 67,Rio de Janeiro,RJ,05454-876,Brazil
10253,32,3,1996-07-10 00:00:00.000,1996-07-24 00:00:00.000,1996-07-16 00:00:00.000,2,58.17,Hanari Carnes,Rua do Paço 67,Rio de Janeiro,RJ,05454-876,Brazil
10541,32,2,1997-05-19 00:00:00.000,1997-06-16 00:00:00.000,1997-05-29 00:00:00.000,1,68.65,Hanari Carnes,Rua do Paço 67,Rio de Janeiro,RJ,05454-876,Brazil
10645,32,4,1997-08-26 00:00:00.000,1997-09-23 00:00:00.000,1997-09-02 00:00:00.000,1,12.41,Hanari Carnes,Rua do Paço 67,Rio de Janeiro,RJ,05454-876,Brazil
10690,32,1,1997-10-02 00:00:00.000,1997-10-30 00:00:00.000,1997-10-03 00:00:00.000,1,15.80,Hanari Carnes,Rua do Paço 67,Rio de Janeiro,RJ,05454-876,Brazil
10770,32,8,1997-12-09 00:00:00.000,1998-01-06 00:00:00.000,1997-12-17 00:00:00.000,3,5.32,Hanari Carnes,Rua do Paço 67,Rio de Janeiro,RJ,05454-876,Brazil
10783,32,4,1997-12-18 00:00:00.000,1998-01-15 00:00:00.000,1997-12-19 00:00:00.000,2,124.98,Hanari Carnes,Rua do Paço 67,Rio de Janeiro,RJ,05454-876,Brazil
10886,32,1,1998-02-13 00:00:00.000,1998-03-13 00:00:00.000,1998-03-02 00:00:00.000,1,4.99,Hanari Carnes,Rua do Paço 67,Rio de Janeiro,RJ,05454-876,Brazil
